Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,Week,Quarter,DayName
74,3,2015-01-07,6048,533,1,1,0,0,a,a,500.0,7.0,2012.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
75,3,2015-01-07,6540,1033,1,0,0,1,c,c,3000.0,11.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,1,7,2,1,Wednesday
76,3,2015-01-07,5524,363,1,1,0,1,a,a,120.0,0.0,2014.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
77,3,2015-01-07,4371,663,1,0,0,0,d,c,1500.0,11.0,2012.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
78,3,2015-01-07,7206,863,1,0,0,0,d,c,500.0,3.0,2010.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
79,3,2015-01-07,4724,595,1,1,0,1,a,a,500.0,0.0,2012.0,1,14.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,7,2,1,Wednesday
80,3,2015-01-07,6540,1161,1,0,0,0,a,a,15000.0,9.0,2010.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
81,3,2015-01-07,2300,335,1,0,0,0,a,a,1500.0,1.0,2010.0,1,22.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,7,2,1,Wednesday
82,3,2015-01-07,8485,1155,1,1,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
83,3,2015-01-07,7397,601,1,1,0,0,a,c,500.0,7.0,2014.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
84,3,2015-01-07,4937,654,1,1,0,0,d,a,1500.0,0.0,2005.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
85,3,2015-01-07,8557,789,1,0,0,0,d,c,120.0,0.0,2014.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,7,2,1,Wednesday
86,3,2015-01-07,3582,388,1,0,0,0,d,a,3000.0,0.0,2012.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
87,3,2015-01-07,0,0,0,1,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
88,3,2015-01-07,3734,331,1,0,0,0,d,c,3000.0,3.0,2012.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,1,7,2,1,Wednesday
89,3,2015-01-07,4350,500,1,0,0,0,d,a,1500.0,9.0,0.0,1,31.0,2015.0,"Feb,May,Aug,Nov",2015,1,7,2,1,Wednesday
90,3,2015-01-07,3764,347,1,1,0,0,d,c,1500.0,0.0,0.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
91,3,2015-01-07,5333,787,1,0,0,0,a,c,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
92,3,2015-01-07,4228,487,1,0,0,0,d,c,120.0,3.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,1,7,2,1,Wednesday
93,3,2015-01-07,12197,1144,1,1,0,1,d,a,120.0,5.0,2005.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
94,3,2015-01-07,5927,750,1,1,0,0,c,a,500.0,11.0,2005.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
95,3,2015-01-07,9082,721,1,1,0,0,a,c,500.0,11.0,2005.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,1,7,2,1,Wednesday
96,3,2015-01-07,8334,686,1,1,0,0,d,c,500.0,7.0,2005.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,1,7,2,1,Wednesday
97,3,2015-01-07,12563,1001,1,1,0,0,c,a,120.0,0.0,2008.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
98,3,2015-01-07,7331,786,1,0,0,1,c,a,500.0,3.0,2008.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,1,7,2,1,Wednesday
99,3,2015-01-07,5405,575,1,1,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
100,3,2015-01-07,4238,572,1,0,0,0,b,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,1,7,2,1,Wednesday
1,4,2015-01-08,12372,1075,1,0,0,0,a,c,3000.0,7.0,2012.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
2,4,2015-01-08,7771,772,1,0,0,0,a,a,7500.0,5.0,2008.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
3,4,2015-01-08,13546,1170,1,0,0,0,d,c,500.0,5.0,2012.0,1,10.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
4,4,2015-01-08,7246,905,1,1,0,0,a,a,1500.0,1.0,2010.0,1,40.0,2011.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
5,4,2015-01-08,4221,479,1,0,0,0,c,a,15000.0,0.0,2008.0,1,31.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
6,4,2015-01-08,10576,1124,1,1,0,0,a,c,1500.0,1.0,0.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
7,4,2015-01-08,0,0,0,1,0,0,a,a,1500.0,5.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
8,4,2015-01-08,3336,536,1,0,0,0,a,c,500.0,9.0,2014.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
9,4,2015-01-08,5549,406,1,1,0,0,d,a,500.0,5.0,2014.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
10,4,2015-01-08,5491,780,1,0,0,0,d,c,3000.0,11.0,2012.0,1,1.0,2015.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
11,4,2015-01-08,5233,641,1,1,0,1,a,c,120.0,11.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
12,4,2015-01-08,4324,526,1,0,0,0,d,c,3000.0,0.0,2008.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
13,4,2015-01-08,11859,1150,1,1,0,0,a,a,7500.0,5.0,2005.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
14,4,2015-01-08,9896,849,1,0,0,0,a,c,1500.0,5.0,2014.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
15,4,2015-01-08,11467,975,1,0,0,1,d,c,3000.0,11.0,2014.0,1,1.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
16,4,2015-01-08,11923,999,1,0,0,0,a,a,500.0,11.0,0.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
17,4,2015-01-08,7880,1095,1,0,0,0,a,c,500.0,7.0,2008.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
18,4,2015-01-08,0,0,0,0,0,1,d,c,1500.0,5.0,2005.0,1,40.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
19,4,2015-01-08,3078,436,1,0,0,0,d,c,120.0,9.0,2014.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
20,4,2015-01-08,9560,836,1,0,0,1,a,a,500.0,9.0,0.0,1,1.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
21,4,2015-01-08,5640,581,1,0,0,0,a,c,1500.0,0.0,2008.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
22,4,2015-01-08,4181,582,1,1,0,1,a,a,500.0,0.0,2010.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
23,4,2015-01-08,8852,986,1,1,0,0,d,c,500.0,1.0,2008.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
24,4,2015-01-08,10489,987,1,1,0,0,a,a,1500.0,1.0,2010.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
25,4,2015-01-08,4648,448,1,1,0,1,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
26,4,2015-01-08,8720,1183,1,0,0,0,d,a,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
27,4,2015-01-08,2128,324,1,0,0,0,d,a,15000.0,9.0,2008.0,1,1.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
28,4,2015-01-08,6805,663,1,0,0,0,a,a,1500.0,3.0,2010.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
29,4,2015-01-08,11441,1171,1,0,0,1,a,a,1500.0,5.0,0.0,1,10.0,2015.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
30,4,2015-01-08,10992,1011,1,0,0,1,c,c,500.0,11.0,2014.0,1,22.0,2015.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
31,4,2015-01-08,5318,848,1,0,0,0,d,c,500.0,0.0,2014.0,1,31.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
32,4,2015-01-08,8376,813,1,0,0,1,a,a,3000.0,3.0,2010.0,1,1.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
33,4,2015-01-08,11046,901,1,1,0,0,d,c,1500.0,9.0,2008.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
34,4,2015-01-08,13786,1189,1,1,0,1,d,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
35,4,2015-01-08,3413,546,1,0,0,0,a,c,120.0,5.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
36,4,2015-01-08,3785,410,1,0,0,0,d,a,1500.0,3.0,2008.0,1,40.0,2011.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
37,4,2015-01-08,3046,508,1,0,0,1,d,a,7500.0,3.0,2008.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
38,4,2015-01-08,7553,828,1,0,0,1,a,a,3000.0,3.0,2010.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
39,4,2015-01-08,9846,1073,1,0,0,0,c,a,7500.0,7.0,2014.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
40,4,2015-01-08,12488,1094,1,1,0,1,d,a,1500.0,11.0,2008.0,1,22.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
41,4,2015-01-08,9358,869,1,1,0,0,a,c,500.0,1.0,0.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
42,4,2015-01-08,5458,689,1,1,0,0,d,c,120.0,1.0,2014.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
43,4,2015-01-08,4524,761,1,0,0,1,a,a,500.0,0.0,0.0,1,31.0,2011.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
44,4,2015-01-08,10291,1050,1,0,0,0,a,a,1500.0,5.0,2005.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
45,4,2015-01-08,4596,421,1,0,0,0,c,a,120.0,9.0,2014.0,1,22.0,2011.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
46,4,2015-01-08,2159,349,1,0,0,1,a,c,500.0,1.0,2014.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
47,4,2015-01-08,8147,1179,1,0,0,0,c,a,1500.0,0.0,0.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
48,4,2015-01-08,5650,687,1,0,0,1,a,c,500.0,7.0,2010.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
49,4,2015-01-08,4483,435,1,1,0,0,d,a,120.0,1.0,2010.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
50,4,2015-01-08,10207,882,1,0,0,1,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
51,4,2015-01-08,11398,1097,1,0,0,0,a,c,120.0,1.0,0.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
52,4,2015-01-08,10542,909,1,1,0,0,a,a,120.0,7.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
53,4,2015-01-08,4916,793,1,0,0,1,a,c,1500.0,0.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
54,4,2015-01-08,6549,723,1,0,0,1,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
55,4,2015-01-08,10872,1190,1,0,0,0,d,c,1500.0,1.0,2005.0,1,22.0,2009.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
56,4,2015-01-08,6750,751,1,1,0,1,a,a,1500.0,7.0,2010.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
57,4,2015-01-08,5947,833,1,1,0,1,a,c,1500.0,0.0,2012.0,1,10.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
58,4,2015-01-08,9755,814,1,0,0,1,d,c,1500.0,0.0,0.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
59,4,2015-01-08,4824,532,1,1,0,0,d,c,500.0,7.0,2012.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
60,4,2015-01-08,6360,555,1,0,0,0,a,a,1500.0,11.0,0.0,1,31.0,2011.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
61,4,2015-01-08,3460,324,1,0,0,0,a,c,500.0,5.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
62,4,2015-01-08,3175,324,1,0,0,0,a,a,15000.0,5.0,2005.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
63,4,2015-01-08,9790,896,1,0,0,0,c,c,3000.0,5.0,2005.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
64,4,2015-01-08,6417,557,1,0,0,0,c,c,1500.0,5.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
65,4,2015-01-08,8488,1054,1,0,0,0,a,c,1500.0,0.0,2014.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
66,4,2015-01-08,5191,730,1,0,0,0,a,a,15000.0,3.0,2010.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
67,4,2015-01-08,5554,941,1,0,0,1,d,c,1500.0,1.0,2012.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
68,4,2015-01-08,10408,1178,1,0,0,1,c,c,500.0,7.0,0.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
69,4,2015-01-08,2193,316,1,0,0,1,d,c,15000.0,1.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
70,4,2015-01-08,8013,1019,1,1,0,1,a,a,3000.0,5.0,0.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
71,4,2015-01-08,5922,699,1,1,0,0,a,c,120.0,1.0,2008.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
72,4,2015-01-08,4272,494,1,0,0,0,a,c,7500.0,9.0,2010.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
73,4,2015-01-08,2695,363,1,0,0,0,d,c,500.0,5.0,2008.0,1,40.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
74,4,2015-01-08,3773,463,1,0,0,0,a,a,500.0,7.0,2012.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
75,4,2015-01-08,2646,344,1,0,0,0,c,c,3000.0,11.0,0.0,1,14.0,2009.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
76,4,2015-01-08,7273,833,1,1,0,0,a,a,120.0,0.0,2014.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
77,4,2015-01-08,9856,881,1,0,0,0,d,c,1500.0,11.0,2012.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
78,4,2015-01-08,8011,1149,1,1,0,1,d,c,500.0,3.0,2010.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
79,4,2015-01-08,3610,599,1,0,0,0,a,a,500.0,0.0,2012.0,1,14.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,8,2,1,Thursday
80,4,2015-01-08,8410,789,1,0,0,0,a,a,15000.0,9.0,2010.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
81,4,2015-01-08,7737,906,1,0,0,0,a,a,1500.0,1.0,2010.0,1,22.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
82,4,2015-01-08,9490,1084,1,0,0,0,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
83,4,2015-01-08,3553,428,1,1,0,0,a,c,500.0,7.0,2014.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
84,4,2015-01-08,7756,906,1,0,0,1,d,a,1500.0,0.0,2005.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
85,4,2015-01-08,0,0,0,0,0,0,d,c,120.0,0.0,2014.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,8,2,1,Thursday
86,4,2015-01-08,2399,407,1,0,0,1,d,a,3000.0,0.0,2012.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
87,4,2015-01-08,3311,311,1,1,0,1,a,a,1500.0,0.0,0.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
88,4,2015-01-08,4482,615,1,1,0,0,d,c,3000.0,3.0,2012.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
89,4,2015-01-08,9877,743,1,1,0,0,d,a,1500.0,9.0,0.0,1,31.0,2015.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
90,4,2015-01-08,7739,720,1,1,0,0,d,c,1500.0,0.0,0.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
91,4,2015-01-08,10865,852,1,1,0,0,a,c,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
92,4,2015-01-08,6060,887,1,1,0,0,d,c,120.0,3.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
93,4,2015-01-08,3788,359,1,0,0,0,d,a,120.0,5.0,2005.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
94,4,2015-01-08,10413,970,1,0,0,0,c,a,500.0,11.0,2005.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
95,4,2015-01-08,3816,424,1,1,0,0,a,c,500.0,11.0,2005.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
96,4,2015-01-08,11152,973,1,0,0,0,d,c,500.0,7.0,2005.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
97,4,2015-01-08,4208,321,1,1,0,1,c,a,120.0,0.0,2008.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
98,4,2015-01-08,0,0,0,1,0,0,c,a,500.0,3.0,2008.0,1,10.0,2009.0,"Feb,May,Aug,Nov",2015,1,8,2,1,Thursday
99,4,2015-01-08,5919,962,1,1,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
100,4,2015-01-08,11352,1054,1,1,0,0,b,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,1,8,2,1,Thursday
1,5,2015-01-09,9397,898,1,1,0,1,a,c,3000.0,7.0,2012.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
2,5,2015-01-09,8093,609,1,1,0,1,a,a,7500.0,5.0,2008.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
3,5,2015-01-09,12622,1067,1,1,0,0,d,c,500.0,5.0,2012.0,1,10.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
4,5,2015-01-09,5544,775,1,0,0,0,a,a,1500.0,1.0,2010.0,1,40.0,2011.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
5,5,2015-01-09,10088,1023,1,1,0,1,c,a,15000.0,0.0,2008.0,1,31.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
6,5,2015-01-09,10218,1136,1,1,0,0,a,c,1500.0,1.0,0.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
7,5,2015-01-09,6031,907,1,0,0,0,a,a,1500.0,5.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
8,5,2015-01-09,10277,910,1,0,0,1,a,c,500.0,9.0,2014.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
9,5,2015-01-09,9963,1148,1,0,0,0,d,a,500.0,5.0,2014.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
10,5,2015-01-09,4429,430,1,0,0,0,d,c,3000.0,11.0,2012.0,1,1.0,2015.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
11,5,2015-01-09,4732,372,1,1,0,0,a,c,120.0,11.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
12,5,2015-01-09,10344,952,1,1,0,0,d,c,3000.0,0.0,2008.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
13,5,2015-01-09,8084,1153,1,0,0,0,a,a,7500.0,5.0,2005.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
14,5,2015-01-09,2993,325,1,1,0,0,a,c,1500.0,5.0,2014.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
15,5,2015-01-09,10064,850,1,0,0,0,d,c,3000.0,11.0,2014.0,1,1.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
16,5,2015-01-09,8208,710,1,0,0,0,a,a,500.0,11.0,0.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
17,5,2015-01-09,10862,1041,1,1,0,0,a,c,500.0,7.0,2008.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
18,5,2015-01-09,14162,1185,1,1,0,0,d,c,1500.0,5.0,2005.0,1,40.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
19,5,2015-01-09,10140,965,1,0,0,0,d,c,120.0,9.0,2014.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
20,5,2015-01-09,11112,899,1,1,0,0,a,a,500.0,9.0,0.0,1,1.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
21,5,2015-01-09,9881,929,1,1,0,0,a,c,1500.0,0.0,2008.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
22,5,2015-01-09,6690,737,1,0,0,0,a,a,500.0,0.0,2010.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
23,5,2015-01-09,9041,837,1,0,0,1,d,c,500.0,1.0,2008.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
24,5,2015-01-09,9593,1097,1,0,0,0,a,a,1500.0,1.0,2010.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
25,5,2015-01-09,3189,378,1,0,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
26,5,2015-01-09,7414,875,1,0,0,0,d,a,1500.0,3.0,2008.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
27,5,2015-01-09,4349,577,1,1,0,1,d,a,15000.0,9.0,2008.0,1,1.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
28,5,2015-01-09,4906,605,1,0,0,0,a,a,1500.0,3.0,2010.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
29,5,2015-01-09,8372,815,1,0,0,0,a,a,1500.0,5.0,0.0,1,10.0,2015.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
30,5,2015-01-09,5326,477,1,0,0,0,c,c,500.0,11.0,2014.0,1,22.0,2015.0,"Feb,May,Aug,Nov",2015,1,9,2,1,Friday
31,5,2015-01-09,6346,1055,1,0,0,0,d,c,500.0,0.0,2014.0,1,31.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
32,5,2015-01-09,4579,712,1,0,0,0,a,a,3000.0,3.0,2010.0,1,1.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
33,5,2015-01-09,9866,850,1,0,0,0,d,c,1500.0,9.0,2008.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
34,5,2015-01-09,4961,577,1,0,0,0,d,c,500.0,9.0,2005.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
35,5,2015-01-09,6435,554,1,0,0,0,a,c,120.0,5.0,0.0,1,22.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
36,5,2015-01-09,8234,689,1,1,0,0,d,a,1500.0,3.0,2008.0,1,40.0,2011.0,"Feb,May,Aug,Nov",2015,1,9,2,1,Friday
37,5,2015-01-09,12336,1065,1,0,0,0,d,a,7500.0,3.0,2008.0,1,40.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
38,5,2015-01-09,6552,1161,1,0,0,0,a,a,3000.0,3.0,2010.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
39,5,2015-01-09,6651,1046,1,0,0,0,c,a,7500.0,7.0,2014.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
40,5,2015-01-09,5384,573,1,0,0,0,d,a,1500.0,11.0,2008.0,1,22.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
41,5,2015-01-09,4731,663,1,1,0,1,a,c,500.0,1.0,0.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
42,5,2015-01-09,4247,397,1,0,0,0,d,c,120.0,1.0,2014.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
43,5,2015-01-09,8597,802,1,1,0,0,a,a,500.0,0.0,0.0,1,31.0,2011.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
44,5,2015-01-09,4756,523,1,1,0,0,a,a,1500.0,5.0,2005.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
45,5,2015-01-09,7090,752,1,0,0,1,c,a,120.0,9.0,2014.0,1,22.0,2011.0,"Feb,May,Aug,Nov",2015,1,9,2,1,Friday
46,5,2015-01-09,8582,1189,1,1,0,0,a,c,500.0,1.0,2014.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
47,5,2015-01-09,2628,328,1,0,0,0,c,a,1500.0,0.0,0.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,9,2,1,Friday
48,5,2015-01-09,3544,366,1,1,0,1,a,c,500.0,7.0,2010.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
49,5,2015-01-09,7786,856,1,0,0,0,d,a,120.0,1.0,2010.0,1,14.0,2009.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
50,5,2015-01-09,4768,632,1,1,0,0,a,c,500.0,1.0,2012.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
51,5,2015-01-09,6300,707,1,0,0,0,a,c,120.0,1.0,0.0,0,0.0,0.0,None,2015,1,9,2,1,Friday
52,5,2015-01-09,4520,668,1,1,0,1,a,a,120.0,7.0,2012.0,1,31.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,9,2,1,Friday
